"Name","URL"
"Boodlepteris","http://ifpni.org/genus.htm?id=CD32C2AF-17D4-404A-B7D6-E0A37D5BA178"
"Boraginocarpus","http://ifpni.org/genus.htm?id=1CAF918D-59AD-E18F-E169-F673457E4FE7"
"Borassus","http://ifpni.org/genus.htm?id=633702EA-9432-DBEC-0FA2-2B446D52D032"
"Borealipollis","http://ifpni.org/genus.htm?id=CBE84300-C375-4191-8C39-C41EAF0FEFFA"
"Boreocarya","http://ifpni.org/genus.htm?id=4D6999FE-E5F4-4073-80F7-0D1DFF0C385D"
"Boreocysta","http://ifpni.org/genus.htm?id=3F83B602-EFD8-4E49-8B6A-0A70B6E8D86A"
"Boreome","http://ifpni.org/genus.htm?id=F7320663-8D83-BAE5-0DBB-1FE436FAECC0"
"Boreopanax","http://ifpni.org/genus.htm?id=69732C0D-E0DB-40C9-B00C-D2F64943D4B0"
"Boreopteris","http://ifpni.org/genus.htm?id=12737A8E-0A23-4F7D-99A2-B1CCBD10B689"
"Borisiella","http://ifpni.org/genus.htm?id=5077F8FA-DE90-405D-9389-38403F80E87F"
"Borisovella","http://ifpni.org/genus.htm?id=3C6622EB-E765-4398-A850-8D410C0A7F9B"
"Borlogella","http://ifpni.org/genus.htm?id=6FF7B77C-3811-4315-8E3F-05E66C7F2ABC"
"Bornetella","http://ifpni.org/genus.htm?id=B9E8F204-C9F4-2041-B2C7-7AC9C0881D8D"
"Bornia","http://ifpni.org/genus.htm?id=6A11667A-1FC3-060E-1BE2-0B4D4E4D5CE4"
"Bornia","http://ifpni.org/genus.htm?id=88A7519B-46C3-4926-A4BD-C9F1A12D2989"
"Boroldaiphycus","http://ifpni.org/genus.htm?id=C997220E-C8AB-44B1-B0C7-5B4CE91D9229"
"Boronia","http://ifpni.org/genus.htm?id=DDEA296B-3974-C84F-E721-70A4122AB0C9"
"Bororoa","http://ifpni.org/genus.htm?id=D54B8921-0D50-18DD-3671-B72C92A27D45"
"Boroviczia","http://ifpni.org/genus.htm?id=BDBC546E-6352-4B27-9BA3-64FA2F1D5277"
"Borovuchkia","http://ifpni.org/genus.htm?id=70763CED-2EBD-4377-90C8-A87EE15610D2"
"Borraginites","http://ifpni.org/genus.htm?id=39402B67-D040-4E7F-83D3-065DD4708A13"
"Borsczowia","http://ifpni.org/genus.htm?id=C20F55C4-AFB1-4498-80B3-572F562D7E89"
"Boruokia","http://ifpni.org/genus.htm?id=B9BB635B-4C7F-4DBE-AC7F-EE261D41BD92"
"Borysthenia","http://ifpni.org/genus.htm?id=93EE0F2B-7C4D-498D-868E-23AD5F353FC0"
"Borysthenostrobus","http://ifpni.org/genus.htm?id=57016835-7B1E-436C-BB2B-C56E349C9A63"
"Boscia","http://ifpni.org/genus.htm?id=AC161B50-113B-599E-B8D1-DFB0C7F1F19A"
"Bosea","http://ifpni.org/genus.htm?id=DA826E4F-E325-4853-B126-360E75BF003D"
"Boseisporites","http://ifpni.org/genus.htm?id=33D217AA-E745-4305-85CA-94DE88005326"
"Boshisporites","http://ifpni.org/genus.htm?id=EF6632EB-63C8-41A5-A5BA-8CAAA0FEE933"
"Bosquesoxylon","http://ifpni.org/genus.htm?id=AFC5AE04-1BDE-4FB4-4AF1-6BBE7E9F7C05"
"Bostonia","http://ifpni.org/genus.htm?id=229C8C80-5D26-45E7-A721-61CCB03FB2CE"
"Bostrichophyton","http://ifpni.org/genus.htm?id=EF6B8BCE-6333-4498-B6C5-617EF2592B26"
"Bostrychosaria","http://ifpni.org/genus.htm?id=45CA35BD-3B24-4CE3-B66C-F0A4F0DA86A6"
"Boswellioxylon","http://ifpni.org/genus.htm?id=5AA2F126-BD86-4F22-9B3C-F0FB2A1F5D94"
"Bosworthia","http://ifpni.org/genus.htm?id=CF47A8B7-A8BB-4D51-A9F0-444D9E3E6BA0"
"Bothriospora","http://ifpni.org/genus.htm?id=9F251A2C-8A88-71F9-A608-871884368169"
"Bothriotriletes","http://ifpni.org/genus.htm?id=53C8BA32-FC42-49A8-B53E-1D4142103122"
"Bothrocaryum","http://ifpni.org/genus.htm?id=BCFA1B79-B92B-9E6F-FB38-6A97DA86F86C"
"Bothrodendron","http://ifpni.org/genus.htm?id=187E356F-1B1E-4B05-9DC2-6EDA36C530F5"
"Bothrodendrostrobus","http://ifpni.org/genus.htm?id=CA162757-2260-440E-9F08-C611F6FF7B97"
"Bothroligotriletes","http://ifpni.org/genus.htm?id=34D8D353-E6A4-43D7-A337-740E1E1C6FCF"
"Bothrostrobus","http://ifpni.org/genus.htm?id=FBFAEEE1-C343-457B-B9CB-CFB438F1CDE0"
"Botomaella","http://ifpni.org/genus.htm?id=AECC3BE2-12CF-4A4D-B659-5D80D8F45CD7"
"Botominella","http://ifpni.org/genus.htm?id=600E57D0-27BA-4E47-ADE3-15C9C4C36D35"
"Botrychiopsis","http://ifpni.org/genus.htm?id=C0946532-AF9A-4FB5-90AC-B92CFD51CAF5"
"Botrychioxylon","http://ifpni.org/genus.htm?id=23999016-35F9-496D-9AA7-4A00E772D7DF"
"Botrychites","http://ifpni.org/genus.htm?id=40134315-9866-4540-BD52-F33EE20CE517"
"Botrychium","http://ifpni.org/genus.htm?id=377EDDE4-6138-4173-B693-3FF1AE0AECA7"
"Botryconus","http://ifpni.org/genus.htm?id=587ABAA5-BC64-454A-A9B0-5F957822341A"
"Botryella","http://ifpni.org/genus.htm?id=E8CA4E7D-2823-4526-931C-E85962E9E7B2"
"Botryococcites","http://ifpni.org/genus.htm?id=931E4260-5640-4A5D-A0CD-AAD28785230C"
"Botryococcusporites","http://ifpni.org/genus.htm?id=1BB88294-DA69-49A0-832A-7597B2307CE9"
"Botryoconus","http://ifpni.org/genus.htm?id=087C4A81-840D-41CD-AC8A-7CB88EBDB167"
"Botryoconus","http://ifpni.org/genus.htm?id=6A4DCD2E-420D-495C-AC87-84481E9318F9"
"Botryopteridium","http://ifpni.org/genus.htm?id=9B3332B2-5A64-4693-B41A-59D24CF1C86E"
"Botryopteris","http://ifpni.org/genus.htm?id=B8D81DCE-27FF-49CD-BF00-C54E4932E34B"
"Botrys","http://ifpni.org/genus.htm?id=855438B4-3556-4555-AF76-32A6D316DCF9"
"Botrytis","http://ifpni.org/genus.htm?id=0D57D42A-DB66-4BA8-98E4-C7E194D121D8"
"Botrytites","http://ifpni.org/genus.htm?id=66F17A35-E354-4A1E-9E5C-BD06D5DFEDF3"
"Bottgeria","http://ifpni.org/genus.htm?id=CC917D24-3375-428F-B2E8-B5BFD0C15907"
"Botuobia","http://ifpni.org/genus.htm?id=047A39B4-B0FB-4019-82EB-3DE8F3FBD2D1"
"Bouea","http://ifpni.org/genus.htm?id=C86B7882-AE02-694F-29CC-FB189CDB9B78"
"Boueina","http://ifpni.org/genus.htm?id=74FD5403-3549-48D8-AF2F-94A2502C4FC7"
"Boulaya","http://ifpni.org/genus.htm?id=159935C6-12F2-43C9-80DF-E141BB31C21F"
"Boulayatheca","http://ifpni.org/genus.htm?id=2219699D-61DB-4DF3-B67C-30E3F3081C0E"
"Bourreria","http://ifpni.org/genus.htm?id=49F0DFEF-B94A-DE93-2FFA-5FADE5E007DF"
"Boutakoffiaspora","http://ifpni.org/genus.htm?id=2DF5E3AC-D601-486E-A443-A895586C60D9"
"Boutakoffites","http://ifpni.org/genus.htm?id=DD64D8ED-918B-442B-A274-566605B0D251"
"Bowdichia","http://ifpni.org/genus.htm?id=409B29C3-2967-ACD0-D86D-94CB9F7801FB"
"Bowenispora","http://ifpni.org/genus.htm?id=CA511140-2B0A-4B1B-887D-4595F3D35947"
"Bowerbankella","http://ifpni.org/genus.htm?id=DB974AE9-4BFE-4047-933F-DB79B5E3E983"
"Boweria","http://ifpni.org/genus.htm?id=ACDF17D6-F788-4FFD-BE84-19DD125678A7"
"Bowerophylloides","http://ifpni.org/genus.htm?id=2A3C9272-3B08-4D3F-AA1C-A2B77AD59F1A"
"Bowmanites","http://ifpni.org/genus.htm?id=EA6B7863-6CEC-4235-8F0A-5B8A4C6BC48C"
"Bownia","http://ifpni.org/genus.htm?id=9FB933F9-9D4C-7919-BBE7-3565B1ABC0C0"
"Braarudosphaera","http://ifpni.org/genus.htm?id=C287E0D6-E8D1-C074-4A40-F0593F7DA3E8"
"Brabantophyton","http://ifpni.org/genus.htm?id=84B876FD-1509-49C9-ADA6-91F6B14C83BE"
"Brachiolithus","http://ifpni.org/genus.htm?id=69F4652C-362C-4A83-82F6-2EF81A581212"
"Brachybaculites","http://ifpni.org/genus.htm?id=EB3F6871-C84F-4D97-A030-48D22A45BD0F"
"Brachycarphium","http://ifpni.org/genus.htm?id=322F5299-AE34-4222-A465-75B81F4C0BA6"
"Brachychara","http://ifpni.org/genus.htm?id=A2417B90-5CA1-4036-9CFB-F748811904B8"
"Brachycladites","http://ifpni.org/genus.htm?id=AFB745ED-D40F-4F5C-95EA-5AE749D308A9"
"Brachycladium","http://ifpni.org/genus.htm?id=E2A29CC8-3281-4140-B014-0D122ECEB584"
"Brachydactylus","http://ifpni.org/genus.htm?id=C5619371-2DC7-42A6-9C54-7C1F307AE959"
"Brachyoxylon","http://ifpni.org/genus.htm?id=D7BEDF25-3B8C-4179-9959-18E8DCD651BB"
"Brachyphyllum","http://ifpni.org/genus.htm?id=D75BBAAA-ABBF-412E-9F14-20F0BC62814E"
"Brachypleganon","http://ifpni.org/genus.htm?id=CBCF07E0-D7E0-45BE-884E-D715CB8C633C"
"Brachyruscus","http://ifpni.org/genus.htm?id=78020435-60B8-4C8A-8ADB-47D52FE37E4E"
"Brachysaccus","http://ifpni.org/genus.htm?id=4C9B8231-82C9-4F9E-A668-27ED19858D25"
"Brachysporites","http://ifpni.org/genus.htm?id=FD93323E-B14E-481B-B70B-FA13D1E46F40"
"Brachystegioxylon","http://ifpni.org/genus.htm?id=32634D11-B49A-46C9-B2F8-2A3D12ACD3EE"
"Brachytheciites","http://ifpni.org/genus.htm?id=FB8ECB5C-D6A0-4595-9252-DD35B3A59025"
"Brachytrilistrium","http://ifpni.org/genus.htm?id=7615C1F6-4306-47EE-8637-BBE895F98289"
"Brachytrilistrium","http://ifpni.org/genus.htm?id=B7F1594D-DFBD-57A9-9C7C-CA59C0E74B50"
"Bracteolina","http://ifpni.org/genus.htm?id=2974773F-53B0-46C9-880B-FD498661FA31"
"Bracteolinasporites","http://ifpni.org/genus.htm?id=F07AAE51-4467-4F66-88E7-9319A26A10AE"
"Bracteophyton","http://ifpni.org/genus.htm?id=999E7788-B3C6-4641-B81B-2C61299688E2"
"Bramletteius","http://ifpni.org/genus.htm?id=13E42631-AEFA-4C90-9867-484A3C174A74"
"Brandenbergia","http://ifpni.org/genus.htm?id=50053DE3-E9A1-49A9-ACE8-8C5B73DC316C"
"Brandenburgisporis","http://ifpni.org/genus.htm?id=1A070209-6C66-49D4-B6A1-7E479E40F78F"
"Brandneria","http://ifpni.org/genus.htm?id=9D360D65-A30A-4F91-810D-FB175F5A45C0"
"Brandonia","http://ifpni.org/genus.htm?id=726EA722-DC06-461A-A832-F3A59C7EF589"
"Brasenia","http://ifpni.org/genus.htm?id=E06A584D-9579-49F2-83BE-B4A3205EE023"
"Brasenica","http://ifpni.org/genus.htm?id=A64EB909-CB5E-DF40-153D-D1187B6CC242"
"Braseniella","http://ifpni.org/genus.htm?id=0F4F8643-3DCE-4BA7-9D0B-6F570E2E2634"
"Braseniopsis","http://ifpni.org/genus.htm?id=E3CDFE89-9C0A-4FA9-84CF-FCE92427B3A4"
"Brasenites","http://ifpni.org/genus.htm?id=4A3EB56E-93D5-703F-D7F5-0A1C5C6DA9E2"
"Brasilestiloxylon","http://ifpni.org/genus.htm?id=1EE3649C-83C4-48D1-99AD-CE8485A06992"
"Brasiliocladus","http://ifpni.org/genus.htm?id=782D68AF-F518-41ED-9E24-0067BC6429FC"
"Brasiliporella","http://ifpni.org/genus.htm?id=4518DA85-1BD6-1266-84D4-6A26A043C32D"
"Brasilodendron","http://ifpni.org/genus.htm?id=A1402EF2-541C-49CF-9662-D8C2D44D8938"
"Brasipelta","http://ifpni.org/genus.htm?id=4530BA8A-59B8-BEF9-F963-99080BD0449A"
"Brassaiopsis","http://ifpni.org/genus.htm?id=04FD553A-DBD9-4312-A3F4-3FFA068A3F2D"
"Brathyites","http://ifpni.org/genus.htm?id=0FBF6666-CB61-46D7-EAB3-55F70ED70A35"
"Braunia","http://ifpni.org/genus.htm?id=86A84E41-238E-44D1-A45C-622FC48AEFFC"
"Brazhnikovia","http://ifpni.org/genus.htm?id=FA482FE6-E092-454A-846E-B248D3653902"
"Brazilea","http://ifpni.org/genus.htm?id=34FEE6F2-2214-4466-A7EB-B3939A2C6E0E"
"Breconisporites","http://ifpni.org/genus.htm?id=D06FD5CC-AB9F-4030-B43C-B34525E4A402"
"Bredaea","http://ifpni.org/genus.htm?id=248D4158-F612-4AF4-B141-E3B1F7379BF9"
"Bredeliapollis","http://ifpni.org/genus.htm?id=49A29830-AABB-433E-96E7-08546C66F066"
"Breedoxella","http://ifpni.org/genus.htm?id=C680BB7F-7E8C-4A0B-AEF6-932F39737619"
"Brefeldiellites","http://ifpni.org/genus.htm?id=F61ED8C3-36D4-45A4-90C8-3338AE84A132"
"Brenneripollis","http://ifpni.org/genus.htm?id=624C37E1-243E-47E8-BFF6-B752E900FB1B"
"Bresca","http://ifpni.org/genus.htm?id=68A28B05-FEB1-4AB8-92DA-B669C1F297CD"
"Bresciphyllum","http://ifpni.org/genus.htm?id=96E9E3AD-1F14-4B7C-B7ED-DDBE3721B394"
"Brestovia","http://ifpni.org/genus.htm?id=E2673417-33B1-4407-B9C9-E46DF35F7A40"
"Bretonia","http://ifpni.org/genus.htm?id=CE9D44A3-555A-4768-A460-4EDCEF5B2D19"
"Brevichara","http://ifpni.org/genus.htm?id=A1EE18A2-7F84-434B-92CF-50D8009CC6BC"
"Brevicolporites","http://ifpni.org/genus.htm?id=5AD5DB94-FE63-415C-B488-392CD74B1F61"
"Brevilaesuraspora","http://ifpni.org/genus.htm?id=7E9BA309-AFCE-449B-9405-99C624FDCBB1"
"Brevitrichoides","http://ifpni.org/genus.htm?id=BB0A81DF-A56C-4D1B-8448-46BF4E8A8749"
"Brevitricolpites","http://ifpni.org/genus.htm?id=2D0BDF97-F255-429A-B7C2-8133B197639D"
"Brevitriletes","http://ifpni.org/genus.htm?id=15238258-D7AD-46D4-ABFA-EE201382B84E"
"Brevitrimaris","http://ifpni.org/genus.htm?id=E76EDA29-2F29-20DE-46D0-4ACACE3A349A"
"Breynia","http://ifpni.org/genus.htm?id=2DAFC311-C305-5C6B-681E-9BA0342FB01A"
"Breytenia","http://ifpni.org/genus.htm?id=3D4B5011-6873-4F20-AABD-21BCC1B246E8"
"Brialatisporites","http://ifpni.org/genus.htm?id=A8FA8665-79C7-4BB8-85C4-F4A858D5717B"
"Briareus","http://ifpni.org/genus.htm?id=2ABF50C5-8120-4EB6-9D06-AE8007DFFA20"
"Brideliophyllum","http://ifpni.org/genus.htm?id=1AAB3D85-4855-6355-655E-978D01878D45"
"Bridelioxylon","http://ifpni.org/genus.htm?id=3968A4EE-9A23-40DE-BB50-564034FD9E3C"
"Bridgesia","http://ifpni.org/genus.htm?id=8864BA8C-C414-2A3B-74CF-94C3EE799F69"
"Briggera","http://ifpni.org/genus.htm?id=CF3A9EBA-76E1-4F25-B03F-4A4CA446D34D"
"Brightonia","http://ifpni.org/genus.htm?id=1BB8322B-99CB-4A21-A12D-3B2E0AF8CB70"
"Brijrajisporites","http://ifpni.org/genus.htm?id=DB3ED2EE-EBC9-4AF7-AE5F-8F2A0CCD94D1"
"Brinkia","http://ifpni.org/genus.htm?id=24FADEC7-AD46-BFDE-D736-222654746F2B"
"Brittsia","http://ifpni.org/genus.htm?id=C022018E-3C74-44BF-98AD-B4C1A79BC67B"
"Brjanslaekuria","http://ifpni.org/genus.htm?id=3E3FCB6C-7D6E-4331-8D30-96F9B8D4E233"
"Brnikia","http://ifpni.org/genus.htm?id=A0607248-F5A5-6F58-43DC-4745D113E082"
"Brocholaminaria","http://ifpni.org/genus.htm?id=29BF1BFD-DB3B-41BB-93ED-32D9E645D144"
"Brochopsophosphaera","http://ifpni.org/genus.htm?id=7C76D7CC-EA20-413E-85A2-784D6E9F8BBD"
"Brochos","http://ifpni.org/genus.htm?id=13569427-519C-4A97-88D4-9764EBE2DFDF"
"Brochotriletes","http://ifpni.org/genus.htm?id=1DD89F88-9D67-41A8-AF31-D2FA9774E85F"
"Brochotriletes","http://ifpni.org/genus.htm?id=DC138317-11AA-473F-A671-487CCB381BF7"
"Brochotriletes","http://ifpni.org/genus.htm?id=E69D753F-348C-4B71-807E-5E802A4D842F"
"Brodispora","http://ifpni.org/genus.htm?id=D1715418-BBD3-4D0E-8D43-D941E9A4FD53"
"Broeckella","http://ifpni.org/genus.htm?id=F5D3C823-276A-44A8-B1DB-31CAF7F6CD15"
"Broeggeria","http://ifpni.org/genus.htm?id=C73F582B-3EDA-48A6-BA8E-570D7BF9FD4B"
"Broggeriella","http://ifpni.org/genus.htm?id=3EB97786-985D-43A9-836C-95E7665F981F"
"Broinsonia","http://ifpni.org/genus.htm?id=462E974E-DDEB-4573-9702-B87A11F39456"
"Bromelia","http://ifpni.org/genus.htm?id=47565393-26F5-48B8-B971-0BEF30817D80"
"Bromeliaceophyllum","http://ifpni.org/genus.htm?id=8C2D0E56-BE87-4DDE-8002-59E70A9B5AD5"
"Bromelianthus","http://ifpni.org/genus.htm?id=435B369F-F8D8-4296-BDCC-C621AA0E128C"
"Bromelites","http://ifpni.org/genus.htm?id=4D362680-F6D9-4E19-B36A-BD6817A8104D"
"Brongniartites","http://ifpni.org/genus.htm?id=9152A086-EAA7-44B9-86A6-31F8E1FBA3BE"
"Brongniartites","http://ifpni.org/genus.htm?id=9498BDFF-FDB3-369A-A262-C72383892077"
"Brongniartites","http://ifpni.org/genus.htm?id=B67CA7A6-8091-4477-8FFE-7DF3C68F7D3C"
"Bronnites","http://ifpni.org/genus.htm?id=B183DF5E-4297-49F9-B0AE-A94CFFBF9AD7"
"Bronnoxylon","http://ifpni.org/genus.htm?id=EFCC4041-9F81-2354-2697-EE55FFBD4CD7"
"Broomea","http://ifpni.org/genus.htm?id=AAEC2046-2123-49B6-BAC5-960D948EB866"
"Brosimum","http://ifpni.org/genus.htm?id=9244FB3B-3D7F-9C3D-B1E1-72CE3AB9FAF1"
"Brosipollis","http://ifpni.org/genus.htm?id=85E57E98-8FBB-482F-82A6-3C5B7C3D019E"
"Broussonetia","http://ifpni.org/genus.htm?id=8AB38C5F-D2FD-4ABC-ABDF-6B734120112C"
"Browniea","http://ifpni.org/genus.htm?id=3AAEE314-6ED0-4FF1-8BC9-41AEA74E2994"
"Brucea","http://ifpni.org/genus.htm?id=FACAC8C8-B9EA-C363-C700-170062070406"
"Brueckelholzia","http://ifpni.org/genus.htm?id=0ECC84EF-54ED-42AA-A752-11C443CA21AC"
"Bruinsmia","http://ifpni.org/genus.htm?id=B92539F5-B0BD-B204-3451-8B75105969AC"
"Brukmannia","http://ifpni.org/genus.htm?id=1EFE3347-C3E4-4C6C-A6EA-E38A62E407D6"
"Brunfelsia","http://ifpni.org/genus.htm?id=E8B3C84B-7745-C634-5EBA-7196EA82D4B9"
"Brunia","http://ifpni.org/genus.htm?id=C7F916F4-3765-4A6D-8A18-5795EB1C695E"
"Bruniopsis","http://ifpni.org/genus.htm?id=125568E3-58BE-4251-9DFD-E9027F285BCC"
"Brunneiapiospora","http://ifpni.org/genus.htm?id=17C0D47B-C848-49BB-A46F-038B6EB82EE4"
"Brunoa","http://ifpni.org/genus.htm?id=2D12D54E-0B2B-C051-F66A-9BBABA68DADA"
"Brunswickia","http://ifpni.org/genus.htm?id=76187B7A-EC53-4782-9FF5-EDAE6A0122BF"
"Bryacites","http://ifpni.org/genus.htm?id=F589B6E8-96DB-8630-7E63-DC3F386EC69F"
"Bryasterites","http://ifpni.org/genus.htm?id=495D9E8C-9966-4560-836A-E59DD9367A63"
"Bryokhutuliinia","http://ifpni.org/genus.htm?id=59D17459-FC2E-4012-9EAA-EB4138EE9EDE"
"Bryon","http://ifpni.org/genus.htm?id=8D3AD4CB-E6C6-C3DC-6A25-6FE02628F5EC"
"Bryopteris","http://ifpni.org/genus.htm?id=7BB1108B-1CFD-16A7-8C4C-A6D641ABABD2"
"Bryotrichum","http://ifpni.org/genus.htm?id=2904C677-F139-4903-8D2F-BF0E0F40D29B"
"Bryum","http://ifpni.org/genus.htm?id=54386B27-CAAF-D6C2-0F86-55BBE2861730"
"Bubnoffphycos","http://ifpni.org/genus.htm?id=AD6CA370-A365-420D-8D46-2605981D3A20"
"Bubulcia","http://ifpni.org/genus.htm?id=5B028DBE-6246-FDFC-0E91-06FF84F92FC0"
"Bubulcia","http://ifpni.org/genus.htm?id=FD71B752-358B-41C3-80B0-CC8A1F734144"
"Bucculina","http://ifpni.org/genus.htm?id=278EFAE8-7A59-42BA-A5C4-B32B9F21818A"
"Bucculinus","http://ifpni.org/genus.htm?id=0F609533-1792-4F0B-9FBB-3648C3472AE6"
"Buchanania","http://ifpni.org/genus.htm?id=78BB629A-4419-3B75-D041-2B8BCA4F5B9D"
"Buchananioxylon","http://ifpni.org/genus.htm?id=9BA94EF6-0ED2-4869-9E3C-45943B61A069"
"Bucheria","http://ifpni.org/genus.htm?id=4479738C-5E77-4424-8948-3A3FE5ECA13A"
"Buchinia","http://ifpni.org/genus.htm?id=866C1B14-8BA9-4257-A25C-D5DA1E1B8834"
"Bucida","http://ifpni.org/genus.htm?id=FCB70809-F434-55B8-C7E3-873FEFA43AED"
"Bucinella","http://ifpni.org/genus.htm?id=BCEC5513-8512-4BE1-8CC3-EB2061B4A664"
"Bucklandia","http://ifpni.org/genus.htm?id=526E252F-C791-3282-99E9-B480094379C2"
"Bucklandia","http://ifpni.org/genus.htm?id=91C81D99-258C-44D3-9F0B-D9177AD6B971"
"Bucklandia","http://ifpni.org/genus.htm?id=C790645F-EAB9-4960-9151-2D5F99E503E9"
"Bucklandiopsis","http://ifpni.org/genus.htm?id=ED0FD903-54E4-4D0B-A432-E3B20DBBD511"
"Bucklandites","http://ifpni.org/genus.htm?id=8B8DA3A6-313A-6EDD-69CF-10B467739E9E"
"Buckya","http://ifpni.org/genus.htm?id=08BB3326-ADEE-6D27-459F-9E42E89D87CB"
"Buddleja","http://ifpni.org/genus.htm?id=745A6398-BA37-8348-3FCE-ECEFAA3A1AEB"
"Budingia","http://ifpni.org/genus.htm?id=AE010419-2704-4B2B-80DA-565E7895D81A"
"Budvaricarpus","http://ifpni.org/genus.htm?id=5F7E001E-DA55-4C40-A7EA-0F727C5FFBDC"
"Budvaricarpus","http://ifpni.org/genus.htm?id=B9A31A1D-8F76-85B7-629F-F37B82584E3C"
"Buedingiisphaeridium","http://ifpni.org/genus.htm?id=B6D4B4AE-92D4-4D6D-8918-3155F226D140"
"Buettneriophyllum","http://ifpni.org/genus.htm?id=AA3EB190-1E31-44D5-A480-D2FC336E7CFD"
"Bugensipollenites","http://ifpni.org/genus.htm?id=B5623EAC-6074-430B-88ED-4BAB12753898"
"Bukryaster","http://ifpni.org/genus.htm?id=DCC11D04-793E-4459-854A-093EDC902534"
"Bukryella","http://ifpni.org/genus.htm?id=89B39E4A-3C2C-4E27-8C6A-D453A7B63C4D"
"Bukrylithus","http://ifpni.org/genus.htm?id=BA2E973C-57D5-4C61-B74B-1EAFBFD2EBAF"
"Bulbella","http://ifpni.org/genus.htm?id=741AFF19-90AF-4075-B942-004EADE6F430"
"Bulbella","http://ifpni.org/genus.htm?id=96C931E8-89CC-4431-8822-10D12DB8E0AD"
"Bulbiferiella","http://ifpni.org/genus.htm?id=2D01A89C-FF06-4B00-9D0C-B5CE4EC8AD23"
"Bulbiphycus","http://ifpni.org/genus.htm?id=B7711F5F-05ED-471C-BAE9-DBA5B07987BB"
"Bulbisporites","http://ifpni.org/genus.htm?id=D7FF8EDC-7033-4E9A-8915-908C307743E6"
"Bulbistroma","http://ifpni.org/genus.htm?id=1AB416D9-08C7-4C9D-82C7-AFCF3BE5A40F"
"Bulbocarpella","http://ifpni.org/genus.htm?id=1429B16C-BFD0-4444-11A2-33CC9F46FBCE"
"Bulbodinium","http://ifpni.org/genus.htm?id=5CAF27A5-1090-4E8C-86B4-1BDB32F47622"
"Bulbopollis","http://ifpni.org/genus.htm?id=D7F7909C-31DC-44B7-AE33-FEF1C820C80F"
"Bulbosia","http://ifpni.org/genus.htm?id=80E48C74-CBF3-44FE-B846-7C781DABED14"
"Bulbospermum","http://ifpni.org/genus.htm?id=F478F7A4-7F59-4491-BD6D-27E85725A8BC"
"Bulbospinosa","http://ifpni.org/genus.htm?id=24643007-9A4E-4497-BD40-66EAB4BD455E"
"Bullasphaera","http://ifpni.org/genus.htm?id=CE4B5039-EA0F-4BBF-8866-B6B9DB5C4328"
"Bullaspora","http://ifpni.org/genus.htm?id=97F8EC7D-E3E0-49FE-9BF4-44439298BF15"
"Bullasporis","http://ifpni.org/genus.htm?id=8401E397-5D41-4462-A2F8-BC956FE4A2C6"
"Bullatisporites","http://ifpni.org/genus.htm?id=4C234E8C-A53B-4ADB-A913-E374934A56E1"
"Bullulina","http://ifpni.org/genus.htm?id=E9863707-61D6-4412-941D-C62970B95407"
"Bumelia","http://ifpni.org/genus.htm?id=21386682-D65F-4706-BBBE-3048228DAD16"
"Bumelioxylon","http://ifpni.org/genus.htm?id=E322EFE6-02DC-47BB-A94A-E3A74F46BEFD"
"Bungarbia","http://ifpni.org/genus.htm?id=E647A550-F256-36D6-7E1D-1D8793242539"
"Buravicolpites","http://ifpni.org/genus.htm?id=D4FE2024-570B-48A2-AE97-4CF10116E3EE"
"Burchalaella","http://ifpni.org/genus.htm?id=6206288D-7B6C-478A-A97E-4DECC50ECAF1"
"Burdekinia","http://ifpni.org/genus.htm?id=AB88B78F-C47B-4322-8F64-8A4D37A803CF"
"Bureja","http://ifpni.org/genus.htm?id=5B9648D3-377B-426E-ADC9-D6AA500E5DD8"
"Bureja","http://ifpni.org/genus.htm?id=83B26A0D-FEB9-44B4-964D-AA20F7DCB08A"
"Burejisporites","http://ifpni.org/genus.htm?id=414C7B95-ED28-4BA6-A886-EB7BD3A6378B"
"Burejospermum","http://ifpni.org/genus.htm?id=10E48FC3-3A98-4EF5-9109-30CEC2751CF4"
"Burgeria","http://ifpni.org/genus.htm?id=9258B872-7B5B-41FA-9697-80AA324AA007"
"Burgersia","http://ifpni.org/genus.htm?id=65A1237E-D98A-4504-9436-1988648D5617"
"Buriadia","http://ifpni.org/genus.htm?id=929460B5-FC0F-4E21-AFFE-E9B48EA16630"
"Burmanymphus","http://ifpni.org/genus.htm?id=B2819C0B-A9C4-ED1D-F242-763DD884D58C"
"Burnitheca","http://ifpni.org/genus.htm?id=860927F6-4DD8-4577-A3FB-699F867400D1"
"Burretia","http://ifpni.org/genus.htm?id=4864EFCB-338D-4F9D-AD61-4E7D558279F3"
"Bursaria","http://ifpni.org/genus.htm?id=FF88D5AF-34C7-4713-8DB8-F5C69121467D"
"Bursera","http://ifpni.org/genus.htm?id=E072DC56-26FA-4FD4-9C06-920D4B32CF64"
"Burseraceoxylon","http://ifpni.org/genus.htm?id=7D854B63-BC90-5C05-5339-9FA705253766"
"Bursericarpum","http://ifpni.org/genus.htm?id=676E5FCF-5FC4-48A4-92E0-63823D4D474D"
"Burserites","http://ifpni.org/genus.htm?id=FA715012-E7DB-4764-93E2-67180E6D3575"
"Burseroxylon","http://ifpni.org/genus.htm?id=6429D386-DD9B-4481-81DC-2400979C7566"
"Bursiphycus","http://ifpni.org/genus.htm?id=78AB469F-0A05-4733-9B55-ED55C1A82BCF"
